966,B.C. Rich,Floral Breeze,Igniter,2.67671E+12
967,Schecter,Hidden Dream,V-1,1.22357E+12
968,Martin,Rough River,D-28,7.30124E+12
969,Guild,Green Block,D25M,3.1918E+11
970,Epiphone,Plain Fire,ES-355,2.8197E+12
971,G&L,Dawn Snow,ASAT Classic Bluesboy,5.75562E+11
972,Carvin,Orange Truth,A6H,8.47271E+12
973,Friedman,Late Union,Vintage-S,3.80231E+12
974,Guild,Weathered Fog,D25M,5.7513E+12
975,ESP,Nameless Leaf,Xtone,9.75171E+12
976,Friedman,Divine Sunset,Vintage-S,7.67147E+12
977,Rickenbacker,Square Moon,Model 360,8.36688E+12
978,Guild,Plain River,Starfire,7.01043E+12
979,Washburn,Wandering Unit,J3,3.6015E+12
980,B.C. Rich,Steep Star,Warlock,2.91897E+11
981,Ibanez,Square Mud,PGM333,6.01418E+12
982,ESP,Patient Sound,Viper,9.50339E+12
983,Squier,Broad Frost,Telecaster,8.62967E+12
984,Washburn,Crimson Wind,J600,5.2495E+12
985,Charvel,Rough Base,DK27,1.42295E+12
986,Paul Reed Smith,Cool Sky,SE Standard 24,1.56684E+12
987,Carvin,Falling Breeze,A7E,8.52488E+12
988,B.C. Rich,Sparkling Glade,Wave,5.91381E+12
989,Gibson,Restless Pond,ES-175,7.88346E+12
990,Taylor,Royal Poetry,700 Series,7.15683E+12
991,Friedman,Long Darkness,Metro-D,6.39237E+12
992,Epiphone,Restless Bush,ES-330,9.44713E+12
993,Schecter,Broken Bird,Solo-II,4.07315E+12
994,ESP,Small Surf,Xtone,1.25551E+11
995,Squier,Summer Bonus,Stratocaster,6.15619E+12
996,G&L,Frosty Boat,Tribute ASAT,7.81446E+12
997,Scala,Patient Shape,Underdog,5.63375E+12
998,Guild,Purple Hall,Doubleneck Custom,6.9065E+12
999,Gibson,,Les Paul Standard,
1000,Gibson,Peter Green,Les Paul Standard,
1001,Ibanez,Evo,JEM7VWH,
1002,Airline,JB Hutto,Montgomery Ward,
1003,Fender,,Telecaster,
1004,Gibson,Iron Cross,Les Paul Custom,
1005,Tom Holmes,,Flying V Type,
1006,Gibson,,Southern Jumbo,
1007,Performance Guitar USA,Arm The Homeless,Mongrel Custom,
1008,Gretsch,Twang Machine,G6138,
1009,John Diggins,Old Boy,SG Type,
1010,Fender,The Black Strat,Stratocaster,
1011,Martin,Trigger,N20,
1012,Fender,Polka Dot,Stratocaster,
1013,Gibson,Lucille,ES355,
1014,Epiphone,,Casino,
1015,Brian May,Red Special,Red Special,
1016,Eddie Van Halen,Frankenstrat,Stratocaster Type,
1017,Gibson,The Fool,SG,
1018,Gibson,Old Black,Les Paul Standard,
1019,Gibson,Lucy,Les Paul Standard,
1020,Gibson,,Les Paul Standard,
