984,Fender,Mute Resonance,Jazzmaster,9.27E+12
985,G&L,Nameless Firefly,ASAT Classic Bluesboy,9.02E+12
986,Epiphone,Shy Union,Les Paul Traditional II,1.74E+12
987,Guild,Fancy Water,D25M,2.13E+12
988,Jackson,Curly Brook,Soloist,9.14E+11
989,Fender,Late Credit,Telecaster,6.30E+12
990,Rickenbacker,Mute Credit,Model 330-12,1.16E+12
991,Paul Reed Smith,Silent Rain,SE Custom 22,4.98E+11
992,Epiphone,Spring Mud,SG Jr,4.08E+11
993,Schecter,Lingering Band,Synyster Gates Custom,8.97E+12
994,Squier,Cool Star,Jazzmaster,7.36E+12
995,Carvin,Yellow Sun,A6E,1.74E+12
996,Washburn,Winter Cake,HB35,3.85E+12
997,Fender,Late Block,Duo-Sonic,8.38E+12
998,Friedman,Raspy Tree,Vintage-T,4.05E+12
999,Gibson,,Les Paul Standard,
1000,Gibson,Peter Green,Les Paul Standard,
1001,Ibanez,Evo,JEM7VWH,
1002,Airline,JB Hutto,Montgomery Ward,
1003,Fender,,Telecaster,
1004,Gibson,Iron Cross,Les Paul Custom,
1005,Tom Holmes,,Flying V Type,
1006,Gibson,,Southern Jumbo,
1007,Performance Guitar USA,Arm The Homeless,Mongrel Custom,
1008,Gretsch,Twang Machine,G6138,
1009,John Diggins,Old Boy,SG Type,
1010,Fender,The Black Strat,Stratocaster,
1011,Martin,Trigger,N20,
1012,Fender,Polka Dot,Stratocaster,
1013,Gibson,Lucille,ES355,
1014,Epiphone,,Casino,
1015,Brian May,Red Special,Red Special,
1016,Eddie Van Halen,Frankenstrat,Stratocaster Type,
1017,Gibson,The Fool,SG,
1018,Gibson,Old Black,Les Paul Standard,
1019,Gibson,Lucy,Les Paul Standard,
1020,Gibson,,Les Paul Standard,
